source,post_url,time,user_id,title,text,likesCount,commentCount,shareCount,media_url/0,media_url/1,media_url/2,media_url/3,media_url/4,shared_post_url,shared_post_text,shared_post_media_url,is_ev,conf_score,summary,theme,charge_type,stn_status,operator,landlord,location,sentiment,promo_val,promo_trig,user_impact,comp_insight
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3579788158982879/,7/29/2025,pfbid0aAJiFwcShNmzassLcR24Ux4Ag3VqDijSb57UEqx8GtMVLzTXRgmDER8LF5S3M5e4l, ,真係無野好講 ，東涌富東邨在落貨台位做充電位！都吾知批比佢係到裝充電樁果個人有無用腦呀！！？？,65,102,0,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/524893871_1460997798387455_3956172883920558265_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=fZ5MmFbhRIIQ7kNvwELUF4q&_nc_oc=AdrDexsgxgInnH3K1zhwZWwYpzZUCxRv0h64FKkOD_BrdBTeL3abZ_YOeXugtSVAZJw&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=ni_ZlbQayJHS8yZDAIJ6_A&_nc_ss=70289&oh=00_Af6FKhcvZgAS4W9qFYB2LKRJwPY3LWMCMkqMwx0Diqz3YA&oe=6A14A16A, , , , , , , ,TRUE,0.95,車主強烈投訴東涌富東邨停車場，批評審批者將充電樁安裝在卸貨台位置，認為選址不合理、缺乏規劃考量。,服務問題,中充/慢充,新啟用,Unknown,房委會,東涌富東邨,Negative,None,None,充電樁安裝於卸貨台位置，實際使用時可能與貨車上落貨活動互相衝突，影響車主充電便利性及流暢度，降低對該充電設施的使用意願。,公屋選址不當引發車主強烈反彈，反映充電營辦商在進駐公共屋邨時，安裝規劃須更貼地考慮實際停車場功能分區及車主流線，否則將影響用戶口碑及後續拓展。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1508223483882458/,7/29/2025,pfbid0Yr5UViSrY2MwnL3ewqq6od548JdCabknmLBcxVewNSZuaF6Edm2Wj7TSQLrq3B6Ll, ,"The Point 充電有咩情況最快只有 40kwh? 近日去充有時最快只有 40kwh, 隔離係冇車充緊，以前充開 60kwh, 當時我20%電",1,4,0, , , , , , , , ,TRUE,0.95,車主反映使用The Point充電時，以往可達60kW，近期在沒有其他車輛同時充電的情況下，充電速度最高僅得40kW，懷疑充電樁性能下降或存在功率限制問題。,服務問題,快充/超充,營運中,The Point,新鴻基地產,Unknown,Negative,None,None,充電速度從60kW下降至40kW，降幅達33%，直接延長車主充電等候時間，降低使用該品牌充電站的意願，可能促使車主轉投其他充電營辦商或避免在高峰期前往。,The Point充電站疑存在功率輸出衰退或動態功率分配機制問題，即使無其他車輛共享亦無法恢復原有速度，反映設備維護或技術規格未達標，競爭對手（如CLPe、Shell Recharge）可針對充電穩定性作市場推廣搶客。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1505712797466860/,7/26/2025,1.06481E+14, ,"派發$30000 南方電網充電卷留言Honnmono快充轉插 @3位朋友/Honnmono舊客戶貼充電照片 即可全球轉插供應商 公認優質 信心之選Honnmono獨家 App 功能，內置eSIM香港數碼港公司南方電網孵化企業HKT Smartcharge 1010 合作香港百老滙服務各大車廠 及 電網公司•專業售後服務團隊,，隨時解答您的疑問•全面兼容，適用所有 CCS2 電動車及充電椿WhatsApp 55255283專線：https://wa.me/message/KLWUVUUUTMYJG1  網頁產品介紹https://www.honnmono.shop", ,0,455, , , , , ,https://www.facebook.com/Honnmono.jp/posts/pfbid02vEvR1yCuPzdGahuDy2SkqrQwVoHTP57Z3YYwxZ2azjJug821v37Awx9P6DE4Gtvpl,"限時派發$30000 南方電網充電卷
主頁留言Honnmono快充轉插 @3位朋友/
Honnmono舊客戶貼充電照片 分享及留言

WhatsApp 55255283專線：
https://wa.me/message/KLWUVUUUTMYJG1

南方電網孵化港資企業
數碼港公司
服務各大車廠及電網公司
全球電車配件供應商
全北美A2Z轉插供應商 戰略合作夥伴

穩定性安全性兼容性

￼珠海服務點 （留言即送現金卷）
充電洗車美容一站式服務 （放底車冼車充埋電）

舊客戶回饋優惠
珠海門市 冼車充電 一站式服務
新車電車必備產品 
內地保險限時優惠 （持牌保險公司提供報價）

1.  家用充電樁 7/11/22kw 單相 / 三相 
     RFID拍卡 Wi-Fi 4G版本   （附安裝服務）

https://www.honnmono.shop/shop/type-2-wall-charger-with-cable-gun

2.  5米/7米/ 10米 香港中充延長線

https://www.honnmono.shop/shop/type2-extension-cord

3.  隨車充 13a 充電線（附保護Fuse）

https://www.honnmono.shop/shop/type-2-portable-ev-charger

4. D09 4k Sony鏡頭車cam (Ar功能 車距 車牌識別） 可選珠海/香港安裝 + 外置電池

https://www.honnmono.shop/d09

5. Magcar全球獨有三合一車充充電寶 （9月派貨）

https://www.honnmono.shop/magcar3

港車北上系列 
港車北上代辦服務 
內地保險限時優惠 （持牌保險公司提供報價）

Honnmono Gbt to ccs2 pro adapter 快充轉插

https://www.honnmono.shop/dc-adaptor-pro

￼
Honnmono Gbt to ccs2 adapter快充轉插

https://www.honnmono.shop/shop/dc-adaptor

Honnmono GBT to type2 中充轉插

https://www.honnmono.shop/shop/gbt-type2

⚡ 六大核心優勢 重新定義充電體驗
技術領先
服務保障
用戶認證
 OTA遠程升級技術    
️ VIN 碼充電
 APP智能場景    
 六日假期照常WhatsApp客服   
 連續3年零退貨    
 全車型智能適配     
 珠海深圳現場充電教學服務 

 品質三重承諾
① 安全鐵三角認證
✔️ CE認證  
✔️ 鼎和保險千萬產品責任險  

② 相容性保障計畫
 免費終生軟件升級  
 新車型自動適配承諾  

③ 服務無憂政策
✈️ 跨境快速換新服務  
️ 2年超長原廠保固  

本地渠道強勢擴張
全線香港百老滙 ( 快充轉插）

Honnmono香港總店
沙田石門滙貿中心1516室（所有產品）

30000派發名單將會九月份公布
所有優惠Honnmono為擁有最後決定權

 即刻升級您的充電體驗  
WhatsApp專線：
https://wa.me/message/KLWUVUUUTMYJG1
 
 網頁產品介紹
https://www.honnmono.shop

 YouTube實測頻道
https://youtube.com/honnmono", ,TRUE,0.9,Gold Mark Tech Group 推出住宅屋苑電動車充電器安裝套餐獨家優惠，針對參與政府「EV屋苑充電易資助計劃」(EHSS) 的屋苑，提供充電器安裝方案，詳細規格需瀏覽網站查閱。,價格動態,未提及,新啟用,Unknown,Unknown,Unknown,Positive,充電器安裝套餐獨家優惠（具體價格需瀏覽網站查閱）,需從速行動（Act fast），具體限期未提及,針對參與EHSS政府資助計劃的屋苑車主，提供一站式充電器安裝方案，降低車主自行尋找安裝商的煩惱，加速家居充電普及。,Gold Mark Tech Group 並非市場主要營辦商名單內的公司，反映家居充電安裝市場持續有新競爭者湧入；配合政府EHSS資助計劃，家居充電設備安裝商機龐大，傳統營辦商需注意來自中小型技術公司的價格競爭。
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3575405889421106,7/25/2025,pfbid09bYvBwLfBssHtPoPsC655pzMZqfsWoBg2sQ4Pmu5YEVrkc8zDA24q6EvJRTpBYxVl, ,已去火炭停車場，60KW免費充電(24-26/7)​ ，charging now,111,33,0,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/522838459_1520381902670353_1853798169041252173_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zwSIM0oebYIQ7kNvwEIslEi&_nc_oc=AdoEr_NmySSHsQXmX1Fcl88of4RiTPo_I7ztfq1NNg6wbdQwRP2mBdu4kbrt_Q4-Sx0&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=b-AWB0YjR_eizG2GbcL0Ag&_nc_ss=70289&oh=00_Af70D-V0hnhzQbAgPFuBsXtO2fOcec3eyqX1R3LQK8bRhA&oe=6A14A7B1, , , , , , , ,TRUE,0.95,火炭停車場設有60KW快充充電站，並於2024年7月24日至26日期間提供限時免費充電服務，車主已到場並正在充電中。,價格動態,快充/超充,營運中,Unknown,Unknown,火炭停車場,Positive,60KW免費充電（24/7至26/7期間）,2024年7月24日至26日限時三天,限時免費快充吸引車主專程前往試用，有助提升該充電站的使用率和知名度，並培養車主日後持續使用習慣。,短期免費快充推廣為營辦商常見的市場搶佔策略，藉此收集用戶數據和口碑，後續若轉為收費模式可觀察其定價策略對周邊競爭對手的影響。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1503376987700441/,7/23/2025,7.63764E+14,叉電打尖L系列,叉電打尖L系列7月22號大埔東昌街Teslun & Kialun, ,0,0,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/522633605_764150679296859_4425574437467331986_n.jpg?stp=cp6_dst-jpg_p228x119_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=j-smcJQvtNEQ7kNvwGC6ne6&_nc_oc=AdrZRznDerwzQq16ADUxyTNG4MuXvV6n6mZ1Ao9VrBm8AWd7EV4sm7HStX6eRrb6RMM&_nc_zt=23&_nc_ht=scontent-den2-1.xx&_nc_gid=AVJ-UcxdxWGzEDcx67CO8w&_nc_ss=70289&oh=00_Af433_lYJqW16inuqsY9Kr1akiydHNopEjxALRBUd2MUOw&oe=6A14F674,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/520541272_764150725963521_4270974604752893932_n.jpg?stp=cp6_dst-jpg_p228x119_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=2fo-l_krSW8Q7kNvwHLXiRT&_nc_oc=AdowLny6Vvr2HNBbRbkwOsxoTQDqOAuukvYJ7G1juVYyvUdoO1M_NGvFKfhcHfOBinI&_nc_zt=23&_nc_ht=scontent-den2-1.xx&_nc_gid=AVJ-UcxdxWGzEDcx67CO8w&_nc_ss=70289&oh=00_Af4jAS-nX0nllGxnaPbs3ozGbPrRu5qJrSItKyWiWvRmJw&oe=6A150A3D, , , , , , ,TRUE,0.95,車主於7月22日在大埔東昌街充電站舉報有電動車司機打尖（插隊）充電，涉事車輛為Tesla及Kia，批評其不排隊的不道德行為。,車位佔用,未提及,營運中,Unknown,Unknown,大埔東昌街,Negative,None,None,此類打尖投訴反映車主對充電排隊秩序日益關注，若無有效監管機制（如排隊取籌、逾時收費），會加劇車主之間的不滿與糾紛，降低公共充電設施的使用體驗。,充電營辦商應考慮引入排隊管理系統（如虛擬排隊QR code、充電樁預約功能），以提升服務質素及減少車主衝突，此舉亦能成為吸引車主選擇該營辦商的差異化優勢。
香港電動車充電資訊交流,https://www.facebook.com/366950274676457/posts/1502965857741554,7/22/2025,1.2397E+15, ,呢條DG836打尖L，7月9號係大埔東昌街體育館停車場排隊叉電打尖。前車讓位比車出泊車，兜個圈返嚟再入車位。佢就趁機打尖入位，仲要大大聲話見人哋唔泊，自己先泊入去。正一“羚羊”。Post埋行車證同停車場證圖，有無人知呢個carpark證係邊到？, ,0,0,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/522600296_1239695810985252_2305255570017533698_n.jpg?stp=cp6_dst-jpg_p228x119_tt6&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=D5Ur4N4JbxAQ7kNvwGgJLDG&_nc_oc=Adofv0mF8udhf_DCT8YyBeYjiI99s-TLPTS6I74Qp4-U4gT2FeOgaDYJoGRdLljvQQw&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=j3LCfnjKwUjkU_m_GC6J-g&_nc_ss=70289&oh=00_Af7i7s8iclVR8pjijLB69lARTwqIfG-Sr5WxOmABa9h8Qg&oe=6A1503E9,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/520582351_1239695720985261_6848429775685888676_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=Hw4MkfWLanEQ7kNvwEzHlD_&_nc_oc=AdoY7JLs1P4a72YgdYI3zTXeu4zYMyGoNUg2DJqHyx-zrIaTUPZ8fSqzf5-MS3Q5FHY&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=j3LCfnjKwUjkU_m_GC6J-g&_nc_ss=70289&oh=00_Af6Iz62xE3mTMAVEBPd8uir3RnbIgkdFvMLh0zZrYe4Iqw&oe=6A150A30, , , , , , ,TRUE,0.85,車主投訴一輛車牌DG836的車輛於7月9日在大埔東昌街體育館停車場排隊叉電時打尖，原本前車禮讓其他車輛駛出後繞圈回來，該車趁機插入車位，事後還大聲辯稱見到無人泊才泊入。事主上載行車證及停車場證圖片，查詢該停車場證來源。,車位佔用,未提及,營運中,Unknown,康樂及文化事務署,大埔東昌街體育館停車場,Negative,None,None,此類打尖行為會加劇充電排隊的混亂與不公，令守規矩車主需花更長時間等候，降低對該充電站的使用意願，甚至轉用其他充電設施。,排隊秩序問題反映充電設施供不應求，營辦商應考慮引入排隊系統或預約機制，提升用戶體驗及公平性，以吸引更多車主選用其網絡。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1499788114725995/,7/18/2025,1.09325E+14, ,"今天屯門屋苑安装單相7KW充電樁, 中電同日驗收裝錶, 客人非常滿意,極速完成。#屋苑完電安裝",5,4,0,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/520318149_1241384201332242_8011104463650312863_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=8Gozf73sOpAQ7kNvwF9sMuH&_nc_oc=AdqYeyTmcp86e28uXl5Vj4_C2bXU6wkgLnZJ752FVWQ3mMt6v0AditYUs2VlFmwgwXo&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=j3LCfnjKwUjkU_m_GC6J-g&_nc_ss=70289&oh=00_Af78hDFUb28KtkuqpRJMpQpyQlEkWS-EwoDfXQBIDcEIqw&oe=6A14EECB,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/517448287_1241384037998925_7349794120978241748_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=fade4RBHAtQQ7kNvwF0UQva&_nc_oc=Adr9FHPN9kL1OIO-ikbae09oXO0AUXKKQY9zFVQYuLiIlxKILcYJycVtnIOqq-y04SQ&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=j3LCfnjKwUjkU_m_GC6J-g&_nc_ss=70289&oh=00_Af4zTSXEsBl8kBbF6nHOcjS9BdbQQ7tZAKUhNSJuj9szxg&oe=6A1506A1,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/518275117_1241384091332253_6219873340441565125_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=G4_57BQcLk0Q7kNvwHDrSxQ&_nc_oc=AdrJ5Q-DrvcwnPeefea0xWf4WOVQqlXJSy-PVL5M0NeAf8w68END9l5hV_bvgQp3J1Y&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=j3LCfnjKwUjkU_m_GC6J-g&_nc_ss=70289&oh=00_Af4MgVjOWf_Tfz5iN0XU6e3OJMeqb8J4VXvBdtkah8L7Xw&oe=6A14FDC6,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/519680527_1241384344665561_456880362819110286_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=DK0vYsV3PCsQ7kNvwFlHwJu&_nc_oc=Ado7HmboQMT8YGoGUs8k4-Rgkm3PYVArNeTjlC1XPhbhsYt6R2RKiBHm368P9khUSSU&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=j3LCfnjKwUjkU_m_GC6J-g&_nc_ss=70289&oh=00_Af6lWB4pmVyG0kqDxvGE-6g6dKNHZcNI3DlyQRUCpY3nwA&oe=6A14E06C, , , , ,TRUE,0.95,屯門屋苑完成安裝單相7KW充電樁，中電同日驗收及安裝電錶，整個流程極速完成，客人表示非常滿意。,其他無關,中充/慢充,新啟用,Unknown,屯門某屋苑,屯門屋苑,Positive,None,None,此案例展示住宅充電樁安裝可與中電同日完成驗收裝錶，消除車主對安裝流程耗時的疑慮，有助鼓勵更多屋苑住戶申請安裝私人充電樁。,中電同日驗收裝錶的極速服務模式，反映電力公司在住宅充電安裝環節的配合度持續提升，對安裝承辦商而言，與電力公司建立順暢協作流程將成為關鍵競爭優勢。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1499524474752359/,7/18/2025,1.16238E+15, ,馬鞍山頌安停車場呢架車已經唔係第一次次充完電唔走￼車頭無電話 完全聯絡唔到車主認識嘅人可唔可以通知佢 唔好咁自私？,2,1,1,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/518732886_1067319462241683_6966528375228914708_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=rJPPDM0jRawQ7kNvwFzxFaw&_nc_oc=Ado58DgglX7fTfQl3_y59RJLhu2FBzCt6P1BVGvTMszSqyEl0HqHUP6RTWvgIJO95REjOWuW3oD50vylmXXU_bOj&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=txU0cyyd-PHt8pjbnkCFlw&_nc_ss=70289&oh=00_Af7cz9YfkVoZCN4HFzUy1E8iWIlkc5YaiRDJWE-fdnGPng&oe=6A14E51A,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/518381788_1067319472241682_3527573860328542890_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=j7R1DFdcEqcQ7kNvwHu432C&_nc_oc=AdpL6YI7pJCLWIPCJOycBF7PUh6EGfY3FwuAnumf5RBWaJYcFkyVuzEMzkw9lp7cXlUfHAZxtlxGpRnAqnYsxMuD&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=txU0cyyd-PHt8pjbnkCFlw&_nc_ss=70289&oh=00_Af76zdILFJiWPAutas1WS-pyB9kQHNWB1cgF5ys3Ft8koA&oe=6A150A4B, , , , , , ,TRUE,0.95,車主投訴馬鞍山頌安停車場有電動車多次充電完成後拒絕駛離，且車頭未留下聯絡電話，無法聯絡車主移車，批評該行為自私。,車位佔用,未提及,營運中,Unknown,Unknown,馬鞍山頌安停車場,Negative,None,None,此類充電霸位行為會打擊車主使用公共充電設施的信心，尤其當充電位供不應求時，加劇輪候時間與車主間的矛盾，長遠影響電動車普及意願。,反映香港充電設施缺乏有效的泊車逾時監管機制，營辦商應考慮引入充電完成後閒置罰款（Idle Fee）或智能地鎖系統，以提升充電位流轉率及用戶體驗，這正是市場差異化競爭的切入點。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1503489424397385/,7/17/2025,pfbid0KNu1roBr4uHtKMnU3SqYQ3nqY8MzEej35GBxayXS7EVG4GDjc1PG8g28PXZCmyYPl, ,竟然仲有免費充電,3,0,3,,,,,,https://www.facebook.com/carparkherohk/posts/pfbid0Fs7Q7PDHtZujYi75pimxRXJFCKGne4ybvaRcaaAqiA57SNE7VMp7i7RTctA2UvoBl,"【竟然仲有免費充電⁉️】
Let's Charge 全新 60kW 快速充電站聽日正式進駐觀塘創紀之城2及3期，有限時3日免費試充唔洗登記，即插即用。​​

位置
https://carparkhero.com/car-park/millennium-city-2-3

更多 Let's Charge 充電站
https://carparkhero.com/label/lets-charge",https://www.facebook.com/photo/?fbid=1127727489377399&set=a.439507868199368,TRUE,0.98,Let's Charge 全新 60kW 快速充電站進駐觀塘創紀之城2及3期，提供限時3日免費試充，無需登記即插即用。,價格動態,快充/超充,新啟用,Lets Charge,新鴻基地產,觀塘創紀之城2及3期停車場,Positive,限時3日免費試充（60kW快充）,貼文發布翌日起計3日,限時免費試充能吸引大量車主前往體驗，降低試用門檻，有助培養車主對Let's Charge的使用習慣及品牌忠誠度。,在免費充電日漸減少的市場趨勢下，Let's Charge 以3日限時免費策略搶佔新鴻基旗下核心商業區據點，可有效吸引價格敏感型車主，對抗同區其他營辦商（如The Point）的市場份額。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3568756506752711/,7/16/2025,6.15567E+13, ,創紀之城2及3期聽日有60KW免費充電喎～新開3日免費。時租$22，日泊$140，就算泊一個鐘都抵啦今個月都有其他場會繼續搞免費充電,21,20,3,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/518322012_122247821366223844_418502354843835373_n.jpg?stp=dst-jpg_p552x414_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=5ebryuuRkZsQ7kNvwFTpNfc&_nc_oc=AdraWpGGqfd3WnFcspjRsamDfXB7No6QX-AEYJFMax_iCNAUHtegCbkCWLsFeYIhRtw&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&_nc_gid=b-AWB0YjR_eizG2GbcL0Ag&_nc_ss=70289&oh=00_Af64yPRC6vh3v3vLAZDvqmusYZdsIzCPHu81C-kyaweOXg&oe=6A14C226, , , , , , , ,TRUE,1,創紀之城2及3期將於明日啟用60kW快充充電設施，新開幕首3日提供免費充電優惠。停車場時租為$22，日泊$140，車主即使泊1小時亦划算。本月其他場地亦將繼續推出免費充電活動。,價格動態,快充/超充,新啟用,The Point,新鴻基地產,創紀之城2及3期停車場（觀塘）,Positive,新開幕首3日60kW免費充電；停車場時租$22，日泊$140,明日（聽日）起生效，首3日免費，本月其他場地亦有同類活動,60kW免費快充配合$22時租，吸引大量車主前往試用，有效帶動人流及商場消費，車主會把握免費期前往充電，短期內可能出現排隊等候情況，但低廉時租仍具吸引力,新鴻基旗下商場以短期免費快充作招徠，測試車主需求及使用模式，同時對競爭對手（如領展、信和）構成壓力，迫使其他業主提供類似優惠。60kW快充在中充與超充之間提供平衡選擇，適合購物泊車時段，模式值得其他營辦商參考。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3564595000502195/,7/12/2025,pfbid02Cf8FAFe3HU9iwrgkBUHbqvyjDYWovMwWbz1jzwbUk4njFQmMFixLWQjx7A9X6TLLl, ,"前排做咗佢地VIP終於可以提前預約叉電,唔使再等到頸都長",20,22,0,https://scontent.fsac1-1.fna.fbcdn.net/v/t39.30808-6/518277069_24096741833293191_3739689730481322823_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=OrdHVsgOF8oQ7kNvwFvxtxM&_nc_oc=AdpBat1K6q1dyalGHd6-MPvEfcrDC9qHpn0ZPqPN1YcNPYFhDXhpQmc14XZvgzL88j0&_nc_zt=23&_nc_ht=scontent.fsac1-1.fna&_nc_gid=CYsQY1Md09AUxwpVCiSl9w&_nc_ss=70289&oh=00_Af4oY8N4t5jrWjNC1I03XpwBSbWFLBTmQNY5puevDslHhA&oe=6A14C1A1, , , , , , , ,TRUE,0.75,車主表示成為某充電營辦商的VIP會員後，可提前預約充電，大幅減少排隊等候時間，改善了充電體驗。,價格動態,未提及,營運中,Unknown,Unknown,Unknown,Positive,VIP會員可提前預約充電服務,None,VIP預約功能可減少車主排隊等候時間，提升忠誠度，促使更多車主申請成為VIP會員，形成付費會員制的穩定收入來源。,充電營辦商引入VIP預約機制能有效分流高峰時段需求，提升客戶黏性，同時為開放市場中建立差異化競爭優勢，其他營辦商需跟進推出類似會員忠誠計劃以維持市場份額。
